month,pct_id,total_doac_items,total_doac_warfain,calc_value
2017-07-01,05X,1347,3566,0.37773415591699383
2017-05-01,05X,1226,3493,0.3509876896650444
2015-08-01,05X,428,3083,0.13882581900746027
2015-09-01,06T,1571,10807,0.1453687424817248
2017-04-01,07G,1279,3705,0.3452091767881242
2015-10-01,07P,532,3458,0.15384615384615385
2018-02-01,08E,1748,4032,0.43353174603174605
2018-06-01,08E,2112,4469,0.472588946072947
2017-11-01,08E,1798,4418,0.4069714803078316
2018-07-01,14L,4786,9991,0.4790311280152137
2016-11-01,14L,2533,8806,0.2876447876447876
2018-04-01,14Y,6258,13700,0.4567883211678832
2019-05-01,14Y,8173,14715,0.5554196398233096
2018-08-01,14Y,7190,14702,0.4890491089647667
2017-02-01,15A,3138,9740,0.32217659137577004
2019-06-01,15A,6547,11488,0.5698990250696379
2018-03-01,15A,5085,11351,0.4479781517046956
2017-09-01,15A,4248,10935,0.388477366255144
2020-05-01,15D,5779,8770,0.6589509692132269
2020-06-01,72Q,19565,29326,0.6671554252199413
2016-09-01,00X,1286,3812,0.3373557187827912
2016-06-01,00X,1088,3629,0.299807109396528
2019-04-01,01F,2330,3799,0.6133192945511977
2019-01-01,01F,2204,3725,0.5916778523489933
2018-03-01,01V,2326,4534,0.5130127922364358
2015-11-01,01V,717,3349,0.21409375933114363
2018-10-01,01X,3770,6583,0.5726872246696035
2020-06-01,01X,4779,6642,0.7195121951219512
2018-08-01,02P,5621,10081,0.5575835730582284
2019-02-01,02P,5688,9501,0.5986738238080203
2017-12-01,02P,4637,9645,0.48076723691031625
2019-03-01,02P,6021,9912,0.6074455205811138
2017-07-01,02Q,1696,3871,0.43812968225264787
2018-02-01,02Q,1902,3765,0.5051792828685259
2018-01-01,02Q,1996,4006,0.4982526210683974
2019-10-01,02T,4481,6861,0.6531117912840694
2017-11-01,02X,4279,8987,0.47613219094247244
2018-12-01,03A,3549,6111,0.5807560137457045
2015-10-01,03H,919,4334,0.2120443008767882
2019-08-01,03Q,7006,10897,0.642929246581628
2019-07-01,03Q,6674,10512,0.6348934550989346
2018-04-01,03W,4787,9196,0.520552414093084
2017-03-01,04C,2085,5284,0.39458743376230127
2017-05-01,04C,2156,5198,0.41477491342824163
2019-12-01,04F,3437,5196,0.6614703618167821
2020-03-01,04F,3994,6052,0.6599471249173827
2018-11-01,04V,5932,10273,0.5774359972744086
2020-01-01,05L,6682,9987,0.6690697907279464
2019-09-01,05L,6170,9561,0.6453299864030959
2019-05-01,05L,6332,10215,0.6198727361722957
2016-10-01,05V,1412,4116,0.3430515063168124
2016-07-01,05V,1263,4089,0.30887747615553923
2016-05-01,05V,1104,3857,0.2862328234379051
2016-12-01,05V,1609,4489,0.3584317219870795
2016-08-01,06A,1599,4939,0.32374974691233044
2019-06-01,06Q,7251,11528,0.6289902845246357
2020-05-01,06Q,8476,11893,0.7126881358782478
2020-02-01,06Q,7789,11461,0.679609109152779
2016-11-01,06T,3871,10923,0.35438981964661725
2015-09-01,07L,614,3024,0.20304232804232805
2017-06-01,07L,1578,3704,0.42602591792656586
2017-10-01,07L,1688,3573,0.4724321298628603
2015-12-01,07Y,890,3935,0.22617534942820838
2015-07-01,07Y,660,3621,0.18227009113504558
2017-08-01,11N,8761,19667,0.44546702598261045
2017-02-01,12F,3609,9306,0.38781431334622823
2016-04-01,12F,2719,9926,0.2739270602458191
2016-03-01,12F,2687,10188,0.2637416568511975
2017-01-01,12F,3774,10053,0.375410325276037
2016-01-01,15M,4273,17542,0.2435868202029415
2015-08-01,15M,3215,16716,0.19233070112467096
2016-02-01,15M,4499,17741,0.25359337128684967
2017-04-01,16C,7273,18042,0.40311495399623104
2017-09-01,36L,11112,24364,0.4560827450336562
2018-09-01,84H,10840,19191,0.564848105882966
2018-06-01,84H,10625,19679,0.5399156461202297
2018-05-01,84H,10520,19848,0.5300282144296654
2020-04-01,93C,16747,23927,0.6999205918000585
2018-07-01,93C,11960,21777,0.549203287872526
2019-11-01,93C,15321,23221,0.6597907066879118
2020-07-01,99F,3863,5347,0.7224611931924444
2019-12-01,00L,9078,12706,0.7144656067999371
2017-12-01,00N,2799,5033,0.5561295450029803
2018-06-01,00N,3167,5172,0.6123356535189481
2017-10-01,01E,2079,3827,0.5432453619022733
2018-02-01,01G,3361,5775,0.581991341991342
2015-12-01,01G,1628,5446,0.29893499816378993
2019-06-01,03N,12194,17635,0.6914658349872412
2019-04-01,03N,12126,17808,0.6809299191374663
2016-02-01,05L,2546,7849,0.3243725315326793
2016-05-01,05L,2967,8125,0.36516923076923075
2016-03-01,05L,2819,8397,0.3357151363582232
2016-08-01,05L,3310,8488,0.3899622997172479
2019-03-01,05Q,4084,6075,0.6722633744855967
2017-05-01,05Q,2697,5459,0.49404652866825427
2017-06-01,05Q,2745,5438,0.5047811695476278
2018-01-01,05Q,3427,5974,0.5736524941412788
2017-09-01,05Q,3004,5681,0.528780144340785
2015-08-01,06N,2787,10651,0.2616655713078584
2015-07-01,06N,2867,11487,0.24958648907460607
2015-09-01,06N,3165,11679,0.27099922938607757
2019-11-01,07G,2927,4090,0.7156479217603912
2017-04-01,07Y,1948,4041,0.48205889631279386
2018-03-01,08V,1748,2964,0.5897435897435898
2017-01-01,10K,2033,4527,0.449083278109123
2016-04-01,10K,1707,4934,0.3459667612484799
2016-07-01,10K,1758,4633,0.37945175911936113
2018-09-01,10Q,10796,16986,0.6355822442011068
2018-12-01,10Q,11854,18213,0.650853785757426
2018-08-01,10Q,11005,17562,0.6266370572827696
2019-07-01,11M,15633,22383,0.6984318455971049
2020-03-01,11M,18792,26275,0.7152045670789724
2018-10-01,11M,15704,24424,0.6429741238126433
2019-08-01,11M,18018,25759,0.6994836756085252
2020-07-01,11M,18949,24388,0.7769804822043628
2017-11-01,11M,12410,22551,0.5503081903241541
2019-10-01,11M,17766,25137,0.706766917293233
2020-06-01,11M,18338,23681,0.774376082091128
2020-02-01,11M,16656,22762,0.7317458922766014
2019-05-01,11M,16859,24549,0.6867489510774369
2017-08-01,11X,9265,17767,0.5214723926380368
2017-07-01,13T,6252,12161,0.5141024586793849
2017-03-01,13T,6029,12825,0.47009746588693957
2015-10-01,15E,3713,13237,0.2805016242350986
2020-04-01,18C,19477,25823,0.7542500871316269
2016-06-01,36J,4494,12071,0.3722972413221771
2020-05-01,52R,17458,22716,0.7685331924634619
2016-10-01,52R,6241,15232,0.4097295168067227
2016-11-01,91Q,18904,44546,0.42437031383289187
2018-04-01,92G,16721,28061,0.5958804034068637
2018-11-01,92G,19592,30173,0.6493222417393033
2016-09-01,92G,10855,26988,0.40221579961464354
2018-05-01,92G,17638,29366,0.6006265749506232
2017-02-01,92G,11299,24369,0.4636628503426484
2018-07-01,92G,18561,29813,0.6225807533626271
2019-01-01,92G,20312,30636,0.6630108369238804
2016-12-01,92G,12187,28626,0.42573185216236986
2019-02-01,99C,4269,6399,0.6671354899203
2020-01-01,99E,4660,6446,0.7229289481849209
2019-09-01,99E,4428,6290,0.7039745627980922
2015-11-01,99G,1031,3534,0.29173740803621956
2016-01-01,99G,1100,3494,0.31482541499713795
2016-09-01,00P,2849,8107,0.3514246947082768
2016-11-01,00P,2986,8105,0.36841455891425046
2016-10-01,00P,2839,7836,0.3623021949974477
2016-08-01,00T,2181,6409,0.3403026993290685
2017-03-01,00T,2827,6991,0.40437705621513376
2017-01-01,00T,2590,6583,0.393437642412274
2020-04-01,00Y,3674,5188,0.7081727062451811
2018-08-01,01F,2048,3601,0.5687309080810886
2020-05-01,01X,4529,6260,0.723482428115016
2019-05-01,01X,4388,6949,0.6314577637070082
2016-04-01,02H,1899,6463,0.29382639641033576
2016-03-01,02H,1814,6445,0.2814584949573313
2015-12-01,02H,1666,6892,0.2417295414973883
2017-02-01,02Q,1412,3503,0.403083071652869
2019-03-01,02T,3773,6134,0.6150961851972612
2019-02-01,02T,3515,5790,0.6070811744386874
2016-12-01,02X,3297,8896,0.3706160071942446
2020-07-01,02X,7414,10158,0.7298680842685568
2018-10-01,03A,3617,6184,0.5848965071151359
2017-12-01,03A,2767,5589,0.49507962068348543
2018-03-01,03L,3529,6722,0.5249925617375781
2016-02-01,04C,1145,4244,0.26979264844486334
2019-11-01,04C,3974,5963,0.6664430655710213
2018-05-01,04C,3048,5612,0.5431218816821097
2019-09-01,04V,6844,10412,0.657318478678448
2020-06-01,04V,7980,10982,0.726643598615917
2017-11-01,04Y,1623,3312,0.490036231884058
2017-08-01,04Y,1464,3161,0.46314457450173996
2018-09-01,05L,5033,8792,0.572452229299363
2018-06-01,05L,5099,9231,0.5523778572202361
2018-04-01,05L,4719,8846,0.5334614515035044
2015-11-01,05Q,979,4181,0.23415450849079167
2018-11-01,06A,3675,6281,0.5850979143448496
2015-10-01,06A,1045,4727,0.22107044637190607
2017-09-01,07L,1614,3470,0.46512968299711815
2017-04-01,07L,1338,3248,0.4119458128078818
2018-01-01,07L,1841,3644,0.5052140504939627
2016-07-01,07Y,1418,4316,0.32854494902687675
2018-07-01,08M,2286,4087,0.5593344751651578
2019-04-01,09D,3590,5773,0.6218603845487615
2015-08-01,09D,854,4205,0.20309155766944115
2019-08-01,10K,3605,5561,0.6482647005934185
2015-07-01,10Q,2534,13398,0.1891327063740857
2015-09-01,10Q,2701,12803,0.210966179801609
2019-01-01,10X,2741,4562,0.6008329679964928
2016-06-01,11N,5668,17862,0.3173216885007278
2017-06-01,11N,8294,19088,0.4345138306789606
2019-10-01,16C,14555,22119,0.6580315565803155
2020-03-01,16C,15899,23626,0.6729450605265386
2016-05-01,16C,5327,17664,0.3015738224637681
2017-10-01,18C,10058,20914,0.4809218705173568
2019-07-01,18C,15183,23560,0.6444397283531409
2018-12-01,18C,13689,23276,0.5881165148650971
2017-07-01,36L,10989,24497,0.44858554108666365
2019-06-01,42D,9834,15316,0.642073648472186
2018-02-01,42D,7273,14088,0.5162549687677456
2019-12-01,42D,11288,16842,0.6702291889324308
2020-01-01,71E,24484,35829,0.6833570571324904
2016-01-01,97R,4447,16960,0.2622051886792453
2020-02-01,99F,3372,4926,0.6845310596833131
2017-05-01,99G,1733,4037,0.4292791676987862
2017-05-01,00Q,1109,3305,0.3355521936459909
2018-08-01,00Q,1790,3783,0.4731694422416072
2018-07-01,00Q,1603,3452,0.46436848203939746
2017-10-01,00Q,1311,3391,0.38661161899144797
2017-07-01,00Q,1154,3284,0.351400730816078
2018-05-01,00Q,1592,3565,0.44656381486676017
2017-12-01,00Q,1388,3431,0.40454677936461675
2015-09-01,00Q,358,2808,0.1274928774928775
2019-05-01,00V,2787,5090,0.5475442043222004
2020-02-01,00V,2813,4666,0.6028718388341192
2019-01-01,00V,2505,4872,0.5141625615763546
2020-06-01,01H,7039,10803,0.6515782652966768
2015-08-01,01J,504,4120,0.12233009708737864
2017-04-01,01J,1531,4695,0.3260915867944622
2016-10-01,01K,2345,8929,0.26262739388509354
2016-04-01,02E,870,4491,0.19372077488309952
2017-06-01,02E,1663,4861,0.3421106768154701
2017-09-01,02E,1826,4900,0.3726530612244898
2018-02-01,02E,1919,4517,0.4248394952402037
2016-01-01,02E,708,4128,0.17151162790697674
2016-05-01,02E,871,4204,0.2071836346336822
2020-05-01,02Y,7747,12011,0.6449920905836317
2016-03-01,03F,1289,6863,0.18781873816115402
2017-01-01,03J,1228,4285,0.2865810968494749
2016-08-01,03J,1036,4287,0.2416608350828085
2015-12-01,03K,827,5402,0.15309144761199556
2017-03-01,05G,2114,6767,0.3123984040195064
2017-11-01,05N,3563,8966,0.3973901405308945
2019-10-01,05R,5426,9447,0.5743622313962105
2016-02-01,05R,1294,7250,0.17848275862068966
2020-04-01,05W,5706,9146,0.623879291493549
2015-11-01,05W,983,6812,0.1443041691133294
2020-07-01,05W,5872,8924,0.658000896458987
2018-04-01,05W,3584,8017,0.44705001871024075
2018-03-01,05W,3509,8089,0.433798986277661
2017-08-01,05W,2920,8062,0.3621930042173158
2018-11-01,05X,1930,3885,0.4967824967824968
2019-03-01,05X,2022,3808,0.5309873949579832
2018-06-01,05X,1662,3628,0.45810363836824697
2015-07-01,05Y,751,6641,0.1130853787080259
2019-04-01,06F,6882,12831,0.536357259761515
2019-06-01,06F,7030,12782,0.5499921764982006
2018-10-01,06F,6539,13308,0.4913585813044785
2019-02-01,06F,6230,11887,0.5241019601245057
2018-12-01,06F,6695,13253,0.505168641062401
2019-07-01,06H,14609,26203,0.5575315803533947
2020-01-01,06K,13204,21886,0.6033080508087362
2019-09-01,06K,11526,20370,0.5658321060382916
2017-02-01,06P,959,3155,0.3039619651347068
2016-12-01,07G,1061,3917,0.2708705642073015
2016-11-01,07G,1008,3725,0.27060402684563756
2018-01-01,08E,1828,4362,0.4190738193489225
2018-09-01,14L,4649,9581,0.48523118672372406
2019-11-01,14Y,8476,14543,0.5828233514405556
2019-12-01,14Y,8988,15383,0.5842813495417019
2019-08-01,14Y,8917,15789,0.5647602761416176
2020-03-01,15A,8119,13681,0.5934507711424604
2016-07-01,27D,4657,20377,0.2285419836089709
2016-06-01,27D,4523,20477,0.22088196513161107
2016-09-01,99E,1538,6147,0.25020335122824144
2015-10-01,99M,672,4945,0.1358948432760364
2020-06-01,00T,5326,7551,0.7053370414514634
2018-10-01,00T,4193,7556,0.5549232398094229
2015-09-01,00X,582,3319,0.17535402229587224
2020-03-01,01V,3485,5412,0.6439393939393939
2019-05-01,01V,2904,4843,0.599628329547801
2015-10-01,01X,1018,5470,0.18610603290676417
2016-01-01,01X,1199,5390,0.22244897959183674
2015-08-01,01X,831,4887,0.17004297114794353
2018-04-01,02H,3593,7107,0.5055579006613198
2018-06-01,02H,3739,7194,0.5197386711148179
2019-07-01,02X,5936,9589,0.6190426530399415
2019-09-01,02X,5946,9514,0.6249737229346226
2019-02-01,03F,4647,7913,0.587261468469607
2018-07-01,03F,4354,8179,0.5323389167379875
2017-03-01,03H,1861,5012,0.37130885873902636
2017-01-01,03H,1533,4367,0.3510419051980765
2018-02-01,03K,2480,5127,0.4837136727130876
2020-05-01,03K,4314,6189,0.6970431410567135
2016-12-01,03W,3009,9008,0.33403641207815277
2019-06-01,04Y,2137,3490,0.6123209169054441
2019-11-01,04Y,2362,3701,0.6382058902999189
2015-11-01,05V,766,3831,0.19994779430957973
2018-05-01,06A,3028,5918,0.511659344373099
2015-07-01,06Q,1580,10080,0.15674603174603174
2018-11-01,07L,2016,3582,0.5628140703517588
2017-08-01,07P,1777,4151,0.4280896169597687
2019-04-01,07P,2872,4761,0.6032346145767696
2018-01-01,07T,1282,2679,0.47853676745054124
2019-12-01,08E,3232,5036,0.6417791898332009
2016-04-01,08M,729,2907,0.25077399380804954
2019-08-01,08M,2831,4558,0.621105748135147
2020-04-01,08M,3225,4724,0.68268416596105
2016-03-01,09D,1122,4668,0.2403598971722365
2016-05-01,09D,1234,4698,0.2626649638143891
2016-07-01,11J,6999,25140,0.27840095465393794
2016-08-01,11J,7609,25852,0.29432925885811545
2019-10-01,11N,14009,22160,0.6321750902527076
2018-08-01,15M,12992,24034,0.5405675293334443
2018-03-01,15M,11364,22956,0.4950339780449556
2016-11-01,15N,13347,40780,0.32729279058361943
2016-06-01,36L,5951,22011,0.2703648175912044
2017-12-01,72Q,12137,26427,0.45926514549513753
2016-10-01,72Q,7430,23225,0.3199138858988159
2016-02-01,78H,3608,15793,0.228455644905971
2019-01-01,78H,12009,20832,0.5764688940092166
2015-12-01,78H,3755,18694,0.2008665882101209
2018-12-01,92A,14038,24776,0.5665967064901518
2017-09-01,92A,9942,22917,0.4338264170702972
2017-11-01,92A,11083,24278,0.4565038306285526
2017-02-01,92A,7627,21220,0.35942507068803015
2017-10-01,92A,10467,23375,0.4477860962566845
2016-09-01,92A,6852,22456,0.3051300320627004
2018-09-01,92A,12366,22638,0.5462496686986483
2019-03-01,92A,14589,24592,0.5932417046193884
2020-02-01,92A,15606,23614,0.6608791394935208
2017-04-01,92A,8188,21495,0.38092579669690624
2020-01-01,92A,17039,26073,0.6535112952096038
2017-06-01,97R,7937,19878,0.3992856424187544
2017-05-01,97R,7630,19603,0.38922613885629753
2017-07-01,99E,2539,6110,0.4155482815057283
2020-07-01,99G,3230,4546,0.7105147382314122
2016-04-01,00L,3198,8398,0.38080495356037153
2017-08-01,00L,5401,9994,0.5404242545527317
2018-08-01,00L,7134,11169,0.6387322052108515
2016-07-01,00L,3373,8164,0.4131553160215581
2017-10-01,00L,5590,10023,0.5577172503242542
2019-02-01,00N,3442,5061,0.680102746492788
2017-12-01,01G,3638,6409,0.5676392572944297
2016-10-01,01G,2431,5584,0.4353510028653295
2020-07-01,01Y,4449,5633,0.7898100479318303
2015-10-01,02A,1280,4142,0.3090294543698696
2015-08-01,02A,1102,3815,0.2888597640891219
2016-01-01,02A,1416,4000,0.354
2017-09-01,03N,8776,15905,0.551776171015404
2017-05-01,03N,8125,15834,0.513136288998358
2017-11-01,03N,9167,16230,0.5648182378311768
2017-04-01,05D,1324,2620,0.5053435114503817
2019-08-01,05Q,4843,6730,0.7196136701337296
2019-06-01,05Q,4296,6032,0.7122015915119363
2016-06-01,06N,5158,12986,0.39719698136454645
2016-09-01,06N,5545,12873,0.43074652373184186
2017-02-01,07W,2385,4916,0.4851505288852726
2017-03-01,07W,2818,5823,0.48394298471578223
2019-10-01,07Y,4207,5801,0.7252197896914325
2018-05-01,07Y,3004,4877,0.6159524297724011
2019-12-01,07Y,4149,5633,0.7365524587253683
2018-09-01,07Y,3235,4944,0.6543284789644013
2019-01-01,07Y,3618,5373,0.6733668341708543
2018-01-01,07Y,2893,4944,0.5851537216828478
2020-03-01,07Y,4100,5639,0.7270792693740025
2020-01-01,08G,5082,6784,0.7491155660377359
2018-06-01,08G,3614,5780,0.6252595155709343
2018-07-01,08G,3864,6068,0.6367831245880027
2017-06-01,08V,1341,2551,0.5256762054096433
2016-12-01,08W,1305,2887,0.4520263249047454
2019-05-01,08W,2679,3829,0.6996604857665186
2017-07-01,10J,2616,4866,0.5376078914919852
2019-04-01,10Q,12461,17917,0.6954847351677178
2015-09-01,10V,1634,5469,0.2987749131468276
2016-02-01,10V,1842,5094,0.36160188457008247
2020-04-01,10X,3661,4761,0.7689561016593153
2019-09-01,11A,11223,15520,0.7231314432989691
2019-03-01,11A,10736,15563,0.689841290239671
2018-04-01,11A,8902,14547,0.6119474805801883
2019-11-01,11A,11996,16364,0.7330725983867025
2018-11-01,11A,10124,15251,0.6638253229296439
2016-08-01,11M,8710,20923,0.4162882951775558
2017-01-01,11M,9820,20998,0.46766358700828653
2015-12-01,11M,7259,21916,0.3312192005840482
2015-07-01,11M,5428,19636,0.27643104501935223
2016-03-01,11M,7476,20062,0.37264480111653875
2016-11-01,11X,7647,17061,0.44821522771232636
2015-11-01,13T,3168,9937,0.3188084935091074
2020-06-01,18C,18500,23440,0.7892491467576792
2019-07-01,52R,16240,22650,0.7169977924944813
2018-10-01,52R,14013,21359,0.6560700407322441
2020-02-01,52R,16365,21836,0.7494504488001466
2018-03-01,52R,11571,19329,0.5986341766257954
2018-12-01,52R,13948,21050,0.6626128266033254
2016-05-01,91Q,15131,38487,0.3931457375217606
2020-05-01,92G,22801,29278,0.7787758726688981
2018-02-01,99C,3337,5599,0.5959992855867119
2019-09-01,00T,4418,7260,0.6085399449035813
2016-12-01,00V,1362,4460,0.3053811659192825
2017-02-01,00V,1281,3844,0.3332466181061394
2019-11-01,00X,2832,4545,0.6231023102310231
2020-06-01,00X,3069,4543,0.6755447941888619
2019-08-01,00X,2977,4969,0.599114509961763
2016-07-01,01H,2349,9153,0.25663716814159293
2016-09-01,01H,2752,9853,0.27930579518928245
2015-08-01,01K,1203,8033,0.1497572513382298
2015-11-01,01K,1525,8441,0.18066579789124512
2020-07-01,01V,3410,5021,0.6791475801633141
2015-10-01,02G,392,2351,0.16673755848575075
2019-06-01,02H,4349,7334,0.5929915462230706
2020-05-01,02H,5264,7862,0.6695497328923938
2018-10-01,02H,4160,7905,0.5262492093611638
2019-04-01,02Q,2418,4228,0.5719016083254493
2020-01-01,02Q,2857,4518,0.6323594510845507
2018-02-01,03H,2208,4794,0.46057571964956195
2018-01-01,03H,2387,5247,0.4549266247379455
2018-09-01,03H,2771,5296,0.5232250755287009
2018-12-01,03H,3062,5720,0.5353146853146853
2017-11-01,03K,2394,5520,0.43369565217391304
2019-03-01,03K,3642,6368,0.5719221105527639
2017-07-01,04F,1725,4363,0.39537015814806326
2015-09-01,04F,585,3757,0.15570934256055363
2016-11-01,04V,2543,8417,0.3021266484495663
2017-06-01,04V,3415,9065,0.37672366243794814
2016-06-01,04V,2007,8203,0.24466658539558697
2017-08-01,04V,3783,9408,0.4021045918367347
2017-05-01,04V,3323,8982,0.3699621465152527
2017-03-01,04V,3107,9017,0.34457136519906845
2017-10-01,04V,4066,9565,0.42509147935180347
2019-10-01,05G,4768,7799,0.6113604308244647
2019-07-01,05H,2906,4877,0.5958581094935411
2016-10-01,05N,2327,8076,0.28813769192669636
2016-04-01,05X,767,3380,0.22692307692307692
2015-07-01,05X,453,3239,0.1398579808582896
2016-02-01,06T,2179,10502,0.20748428870691296
2020-03-01,07L,2489,4040,0.6160891089108911
2016-03-01,07P,761,3526,0.2158252977878616
2019-02-01,07T,1447,2606,0.5552570990023024
2016-05-01,07T,492,2108,0.2333965844402277
2019-01-01,08E,2655,4841,0.5484404048750258
2020-02-01,08M,2747,4290,0.6403263403263403
2015-12-01,14L,1690,9204,0.18361581920903955
2017-01-01,14Y,4133,12627,0.3273144848340857
2016-01-01,15A,1838,9605,0.1913586673607496
2016-08-01,15A,2879,10645,0.2704556129638328
2018-06-01,15N,20913,42181,0.49579194424029777
2018-08-01,15N,22566,43795,0.5152642995775774
2018-07-01,15N,21718,42939,0.5057872796292415
2018-04-01,15N,19620,40772,0.4812125968802119
2018-11-01,15N,22963,43263,0.5307768763146338
2018-05-01,15N,20653,42655,0.4841870824053452
2019-05-01,15N,26081,44704,0.5834153543307087
2017-09-01,70F,10544,25881,0.4074031142536996
2017-04-01,70F,8737,24138,0.3619603943988731
2020-04-01,72Q,19987,30465,0.6560643361234203
2019-12-01,72Q,18597,29965,0.6206240614049725
2017-12-01,97R,8851,20606,0.42953508686790254
2018-03-01,97R,9541,20318,0.46958362043508217
2016-03-01,00P,2265,7638,0.29654359780047135
2017-03-01,00P,3737,8846,0.42245082523174315
2016-07-01,00P,2648,7840,0.3377551020408163
2016-04-01,00T,1916,6207,0.3086837441598196
2020-02-01,00Y,3229,4629,0.6975588680060488
2015-07-01,00Y,723,3631,0.19911870008262186
2019-10-01,00Y,3482,5202,0.669357939254133
2015-11-01,00Y,886,3589,0.24686542212315407
2016-11-01,02Q,1473,3825,0.38509803921568625
2018-05-01,02T,3374,6087,0.5542960407425661
2018-06-01,02T,3240,5730,0.5654450261780105
2018-02-01,02T,2928,5527,0.5297629817260721
2018-11-01,02T,3655,6143,0.5949861631124858
2016-02-01,02X,2227,7776,0.2863940329218107
2019-04-01,03L,4393,6901,0.6365744095058687
2019-07-01,03L,4513,6888,0.6551974448315911
2019-06-01,03L,4492,6871,0.6537621889099112
2019-05-01,03L,4837,7505,0.6445036642238507
2019-09-01,04C,4045,6071,0.6662823258112337
2019-01-01,04C,3704,6062,0.6110194655229297
2020-01-01,04V,7765,11176,0.6947924123120973
2016-06-01,04Y,950,2871,0.33089515848136536
2017-05-01,04Y,1387,3127,0.4435561240805884
2015-10-01,05Q,992,4249,0.2334666980465992
2017-07-01,06T,5180,11224,0.4615110477548111
2017-02-01,06T,4082,9777,0.41751048378848316
2018-01-01,07G,2011,3895,0.5163029525032092
2016-05-01,08G,1595,5033,0.31690840453010133
2016-08-01,08G,1792,5068,0.35359116022099446
2016-10-01,08G,2002,5281,0.3790948683961371
2016-12-01,08M,1308,3361,0.38916988991371615
2020-06-01,08W,2955,4011,0.7367240089753179
2018-03-01,10K,2629,4888,0.537847790507365
2016-01-01,10Q,3420,12459,0.2745003611846858
2018-10-01,10X,2664,4470,0.5959731543624162
2019-12-01,10X,3245,4749,0.6833017477363655
2018-09-01,10X,2454,4196,0.5848427073403241
2015-12-01,10X,1104,4289,0.25740265796222894
2018-08-01,10X,2598,4473,0.5808182427900738
2018-12-01,11J,16734,27708,0.6039411000433088
2019-02-01,11J,15556,24879,0.6252662888379757
2019-11-01,12F,7616,11182,0.6810946163477016
2020-03-01,13T,10873,15839,0.6864701054359492
2020-05-01,13T,10581,14488,0.7303285477636665
2020-07-01,16C,16466,22214,0.7412442603763393
2016-09-01,18C,7484,20475,0.3655189255189255
2020-04-01,36J,10660,14826,0.7190071496020505
2017-06-01,42D,7066,15614,0.4525425899833483
2017-01-01,42D,5745,14249,0.4031861885044565
2017-08-01,42D,7312,15636,0.46763878229726275
2015-08-01,52R,2433,11549,0.21066759026755563
2015-09-01,52R,2809,12685,0.22144264879779266
2018-07-01,71E,18669,32394,0.5763104278570106
2019-08-01,71E,23092,35186,0.6562837492184391
2018-04-01,71E,16818,30628,0.5491053937573462
2019-03-01,71E,20573,32706,0.6290283128477955
2017-09-01,84H,8639,18213,0.47433152144072915
2017-12-01,99E,3059,6114,0.5003271180896304
2017-10-01,99F,2589,5262,0.492018244013683
2017-11-01,99F,2571,5158,0.49844901124466845
2017-04-01,99G,1618,3726,0.4342458400429415
2015-07-01,00L,2325,8005,0.2904434728294816
2016-07-01,00N,1916,4455,0.43007856341189676
2016-05-01,00N,1755,4225,0.4153846153846154
2016-11-01,00N,2227,4714,0.47242257106491303
2016-03-01,00N,1773,4491,0.39478957915831664
2017-03-01,00N,2573,5016,0.5129585326953748
2016-06-01,00N,1988,4687,0.42415190953701726
2019-05-01,02A,5087,7008,0.725884703196347
2019-10-01,02A,5464,7279,0.7506525621651325
2019-07-01,02A,5072,6879,0.7373164704172118
2019-02-01,02A,4312,5998,0.7189063021007003
2019-12-01,02A,5395,7050,0.7652482269503547
2018-06-01,02A,4168,6275,0.6642231075697211
2018-02-01,02A,3562,5629,0.6327944572748267
2019-06-01,02A,4702,6381,0.7368750979470302
2016-12-01,03N,7660,16205,0.472693613082382
2017-02-01,03N,6960,13912,0.5002875215641173
2019-01-01,05D,2461,3471,0.7090175741861136
2018-11-01,05D,2356,3409,0.6911117629803462
2019-04-01,05D,2428,3332,0.7286914765906363
2020-03-01,05Q,5189,6873,0.754983267859741
2020-07-01,05Q,5193,6484,0.8008945095619988
2020-02-01,05Q,4706,6087,0.7731230491210777
2018-07-01,06N,10158,15304,0.6637480397281756
2018-05-01,06N,9719,15029,0.6466830793798656
2019-11-01,06N,12481,16440,0.7591849148418491
2018-04-01,06N,9243,14294,0.6466349517279978
2019-08-01,06N,12463,16645,0.7487533793932112
2017-07-01,06N,7710,13821,0.5578467549381376
2017-06-01,06N,7576,13977,0.5420333404879445
2017-12-01,06N,8794,14613,0.6017929241086704
2020-01-01,06N,13273,17432,0.7614157870582836
2020-04-01,06N,13687,17358,0.7885125014402581
2017-09-01,07W,3453,6037,0.5719728341891668
2017-10-01,07W,3576,6023,0.5937240577785157
2018-12-01,08G,4303,6206,0.6933612632935868
2019-09-01,08G,4782,6351,0.7529522909777988
2015-11-01,08N,989,2872,0.34435933147632314
2020-06-01,08V,2887,3603,0.8012767138495698
2016-04-01,08Y,1034,2565,0.40311890838206627
2015-09-01,09A,777,2465,0.3152129817444219
2015-12-01,09A,943,2709,0.34809892949427834
2016-09-01,10J,2018,4496,0.4488434163701068
2016-02-01,10J,1443,3818,0.37794656888423256
2018-09-01,10R,3178,4629,0.6865413696262692
2017-08-01,10R,2655,4641,0.5720749838396897
2017-11-01,10R,2735,4591,0.5957307776083642
2018-03-01,10R,2919,4575,0.6380327868852459
2018-08-01,10R,3155,4687,0.6731384681032644
2018-10-01,10R,3367,4915,0.6850457782299084
2018-01-01,10R,2911,4706,0.6185720356991076
