month,pct,doacs,perc_doacs
2016-12-01,07G,1062,27.091836734693874
2016-12-01,07H,2590,24.935014922499278
2016-12-01,07J,1493,19.217402497103876
2016-12-01,07K,1887,22.88659793814433
2016-12-01,07L,1269,36.71875
2016-12-01,07M,2240,39.58296518819579
2016-12-01,07N,1276,28.934240362811792
2016-12-01,07P,1218,30.57228915662651
2016-12-01,07Q,1637,25.352330803778845
2016-12-01,07R,679,25.468867216804203
2016-12-01,07T,764,32.35916984328674
2016-12-01,07V,1927,34.03391027905334
2016-12-01,07W,2348,45.47743559945768
2016-12-01,07X,1678,32.08413001912046
2016-12-01,07Y,1876,41.67036872501111
2016-12-01,08A,1037,28.78956135480289
2016-12-01,08C,1498,55.8955223880597
2016-12-01,08D,836,25.48780487804878
2016-12-01,08E,1238,28.085299455535388
2016-12-01,08F,2686,71.91432396251673
2016-12-01,08G,2268,40.34869240348692
2016-12-01,08H,429,19.446962828649138
2016-12-01,08J,777,28.040418621436302
2016-12-01,08K,2108,50.53943898345721
2016-12-01,08L,635,19.383394383394386
2016-12-01,08M,1311,38.925178147268404
2016-12-01,08N,1965,73.23891166604547
2016-12-01,08P,1657,42.0131845841785
2016-12-01,08Q,1759,49.06555090655509
2016-12-01,08R,977,29.525536415835603
2016-12-01,08T,777,19.048786467271388
2016-12-01,08V,1020,41.99258954302182
2016-12-01,08W,1305,45.20263249047454
2016-12-01,08X,2216,50.44388800364216
2016-12-01,08Y,1352,49.19941775836973
2016-12-01,09A,1347,50.167597765363126
2016-12-01,09C,1592,42.74973147153599
2016-12-01,09D,1545,30.81986834230999
2016-12-01,09E,2341,37.73372018052869
2016-12-01,09F,2242,31.31722307584858
2016-12-01,09G,6102,33.01233499242588
2016-12-01,09H,768,23.53662273980999
2016-12-01,09J,3143,51.59225213394616
2016-12-01,09L,1469,35.18562874251497
2016-12-01,09N,2095,37.81588447653429
2016-12-01,09P,2622,36.30070607780701
2016-12-01,09W,2642,36.35112823335167
2016-12-01,09X,1799,32.39690257518458
2016-12-01,09Y,2225,29.930051116491796
2016-12-01,10A,2353,37.13699494949495
2016-12-01,10C,687,25.08214676889376
2016-12-01,10D,946,36.98201720093823
2016-12-01,10E,1752,41.53627311522048
2016-12-01,10J,2078,46.06517401906451
2016-12-01,10K,2155,41.38659496831189
2016-12-01,10L,916,19.09924937447873
2016-12-01,10Q,6074,38.87608806963645
2016-12-01,10R,2368,51.816192560175054
2016-12-01,10V,2495,41.576403932677884
2016-12-01,10X,1780,41.032733978792066
2016-12-01,11A,6992,47.29117348664187
2016-12-01,11E,3096,46.430713857228554
2016-12-01,11J,9328,33.666582452087916
2016-12-01,11M,10022,44.743068887003886
2016-12-01,11N,7164,36.445032304013836
2016-12-01,11X,8187,45.04291373239437
2016-12-01,12D,2414,38.48852040816326
2016-12-01,12F,3847,35.68314627585567
2016-12-01,13T,5336,43.57341172627797
2016-12-01,14L,2718,29.355221946214492
2016-12-01,14Y,4388,32.137102680533175
2016-12-01,15A,3374,29.924611973392462
2016-12-01,15C,14808,61.1900826446281
2016-12-01,15D,2100,25.002976544826765
2016-12-01,15E,8168,41.0143108209892
2016-12-01,15F,4421,22.21608040201005
2016-12-01,15M,7481,34.31808798568742
2016-12-01,15N,14113,33.0763101153089
2016-12-01,99A,3135,23.687193048734418
2016-12-01,99C,2800,46.8384074941452
2016-12-01,99D,2568,35.90102055081783
2016-12-01,99E,1858,28.362082124866433
2016-12-01,99F,2031,39.82352941176471
2016-12-01,99G,1593,38.59011627906977
2016-12-01,99H,2240,31.469513908401236
2016-12-01,99J,5423,35.12533195155127
2016-12-01,99K,1930,34.2380698953344
2016-12-01,99M,1441,25.796634443250984
2016-12-01,99N,6694,42.61794104539378
2017-01-01,00C,1610,59.607552758237695
2017-01-01,00D,4143,43.92493638676845
2017-01-01,00J,2718,37.84988163208467
2017-01-01,00K,2444,31.989528795811516
2017-01-01,00L,3954,47.211940298507464
2017-01-01,00M,3020,36.16333373248713
2017-01-01,00N,2243,48.70792616720955
2017-01-01,00P,3294,39.85480943738657
2017-01-01,00Q,884,28.269907259354017
2017-01-01,00R,1049,19.867424242424242
2017-01-01,00T,2602,39.38247313455426
2017-01-01,00V,1337,31.993299832495815
2017-01-01,00X,1393,37.156575086689784
2017-01-01,00Y,1662,41.446384039900245
2017-01-01,01A,2414,28.30343533825771
2017-01-01,01C,2070,32.961783439490446
2017-01-01,01D,1429,31.47577092511013
2017-01-01,01E,1601,44.509313316652765
2017-01-01,01F,1172,36.91338582677165
2017-01-01,01G,2780,47.939299879289536
2017-01-01,01H,2983,30.905511811023622
2017-01-01,01J,1403,29.895589175367572
2017-01-01,01K,2550,28.333333333333332
2017-01-01,01R,990,19.35105551211884
2017-01-01,01T,934,23.50868361439718
2017-01-01,01V,1345,35.19099947671376
2017-01-01,01W,3142,43.27227654593031
2017-01-01,01X,2119,35.945716709075484
2017-01-01,01Y,2047,42.48650892486509
2017-01-01,02A,2538,50.638467677573814
2017-01-01,02D,955,28.939393939393938
2017-01-01,02E,1333,29.934875364922526
2017-01-01,02F,1801,31.78609248146841
2017-01-01,02G,849,33.035019455252915
2017-01-01,02H,2463,37.5
2017-01-01,02M,1370,23.612547397449156
2017-01-01,02N,1604,31.139584546689964
2017-01-01,02P,3096,36.73905304378782
2017-01-01,02Q,1446,40.04430905566325
2017-01-01,02R,2939,48.458367683429515
2017-01-01,02T,2276,42.32843593081644
2017-01-01,02W,472,52.737430167597765
2017-01-01,02X,3123,38.12255859375
2017-01-01,02Y,2874,26.280175566934894
2017-01-01,03A,1922,39.51480263157895
2017-01-01,03D,1898,37.38428205633248
2017-01-01,03E,1980,45.49632352941176
2017-01-01,03F,2394,33.52471642627083
2017-01-01,03H,1537,35.14749599817059
2017-01-01,03J,1229,28.661380597014922
2017-01-01,03K,1758,33.54321694333143
2017-01-01,03L,2356,41.13846691112275
2017-01-01,03M,1867,38.7344398340249
2017-01-01,03N,7258,49.00742741390952
2017-01-01,03Q,3139,36.05973578403216
2017-01-01,03R,2013,17.225740201951055
2017-01-01,03T,4232,42.82967311000911
2017-01-01,03V,487,30.006161429451634
2017-01-01,03W,2894,34.892693513383165
2017-01-01,04C,1828,37.29090167278662
2017-01-01,04D,3457,49.140014214641084
2017-01-01,04E,1496,42.93915040183697
2017-01-01,04F,1208,30.667682152830665
2017-01-01,04G,5748,34.73111782477341
2017-01-01,04H,1096,42.21879815100154
2017-01-01,04K,1462,43.733173795991625
2017-01-01,04L,955,44.33611884865367
2017-01-01,04M,721,46.848602988953864
2017-01-01,04N,1069,47.68064228367529
2017-01-01,04Q,1682,33.33333333333333
2017-01-01,04V,2710,32.96035027973729
2017-01-01,04Y,1148,39.98606757227447
2017-01-01,05A,1727,18.444942860194384
2017-01-01,05C,3231,58.798908098271156
2017-01-01,05D,1170,44.0512048192771
2017-01-01,05F,2352,44.293785310734464
2017-01-01,05G,1840,27.731725697061037
2017-01-01,05H,1098,22.376197269207253
2017-01-01,05J,1297,38.4638196915777
2017-01-01,05L,3751,43.10008043203493
2017-01-01,05N,2553,31.541882876204596
2017-01-01,05Q,2326,45.403084130392344
2017-01-01,05R,1999,26.438301811929637
2017-01-01,05T,3608,42.55218775799033
2017-01-01,05V,1494,36.2094037809016
2017-01-01,05W,2144,27.703837705129864
2017-01-01,05X,971,30.22097727980081
2017-01-01,05Y,1717,25.6613361231505
2017-01-01,06A,1951,37.96458454952326
2017-01-01,06D,900,32.281205164992826
2017-01-01,06F,2992,25.859982713915297
2017-01-01,06H,5799,25.42528937215012
2017-01-01,06K,5085,27.81424351821464
2017-01-01,06L,2142,15.309842041312272
2017-01-01,06M,1475,23.50597609561753
2017-01-01,06N,6538,49.4553706505295
2017-01-01,06P,988,28.431654676258994
2017-01-01,06Q,3378,33.38604467286025
2017-01-01,06T,4191,39.274669665448414
2017-01-01,06V,1659,22.59910093992644
2017-01-01,06W,1435,33.27150475307211
2017-01-01,06Y,1691,23.502432244614315
2017-01-01,07G,1101,30.016357688113416
2017-01-01,07H,2443,25.69415229280606
2017-01-01,07J,1423,20.662117032089444
2017-01-01,07K,1806,23.336348365421888
2017-01-01,07L,1291,39.5405819295559
2017-01-01,07M,2322,42.56645279560037
2017-01-01,07N,1266,31.098010316875463
2017-01-01,07P,1206,33.81940549635446
2017-01-01,07Q,1584,27.286821705426355
2017-01-01,07R,673,26.548323471400394
2017-01-01,07T,777,33.02167445813854
2017-01-01,07V,1830,35.017221584385766
2017-01-01,07W,2336,45.227492739593416
2017-01-01,07X,1732,34.591571799480725
2017-01-01,07Y,1919,45.2807928268051
2017-01-01,08A,978,29.124478856462183
2017-01-01,08C,1350,56.15640599001664
2017-01-01,08D,954,31.299212598425196
2017-01-01,08E,1262,29.954901495371466
2017-01-01,08F,2682,72.07739854877721
2017-01-01,08G,2148,41.08645753634277
2017-01-01,08H,449,21.648987463837994
2017-01-01,08J,829,30.014482259232437
2017-01-01,08K,2078,54.62670872765511
2017-01-01,08L,667,21.530019367333765
2017-01-01,08M,1284,40.18779342723005
2017-01-01,08N,1830,72.3606168446026
2017-01-01,08P,1600,43.84762948753083
2017-01-01,08Q,1820,52.99941758881771
2017-01-01,08R,964,32.70013568521031
2017-01-01,08T,737,19.601063829787236
2017-01-01,08V,1126,46.16646166461665
2017-01-01,08W,1207,46.440938822624084
2017-01-01,08X,2141,51.36756238003839
2017-01-01,08Y,1423,50.31824611032532
2017-01-01,09A,1400,51.98663200891199
2017-01-01,09C,1521,41.900826446280995
2017-01-01,09D,1733,33.827835252781576
2017-01-01,09E,2234,37.414168480991464
2017-01-01,09F,2312,34.65747264278219
2017-01-01,09G,5741,33.715057552266856
2017-01-01,09H,767,26.874562018220043
2017-01-01,09J,2985,53.66774541531824
2017-01-01,09L,1451,38.05402570154734
2017-01-01,09N,2151,39.75235631121789
2017-01-01,09P,2528,37.67511177347243
2017-01-01,09W,2661,38.548457192524985
2017-01-01,09X,1652,33.47517730496454
2017-01-01,09Y,2051,30.121897488618004
2017-01-01,10A,2221,34.375483671258316
2017-01-01,10C,647,25.116459627329192
2017-01-01,10D,965,39.03721682847897
2017-01-01,10E,1572,41.730820281391026
2017-01-01,10J,2163,48.65047233468286
2017-01-01,10K,2034,44.920494699646646
2017-01-01,10L,984,22.087542087542086
2017-01-01,10Q,5933,41.86128554293374
2017-01-01,10R,2339,53.56079688573392
2017-01-01,10V,2320,43.69937841401394
2017-01-01,10X,1675,42.02207727044656
2017-01-01,11A,6570,48.53723404255319
2017-01-01,11E,2944,48.6933509758518
2017-01-01,11J,8987,35.24175522528528
2017-01-01,11M,9832,46.787855715237455
2017-01-01,11N,6930,38.53425266903915
2017-01-01,11X,7287,45.3397212543554
2017-01-01,12D,2411,39.91061082602218
2017-01-01,12F,3777,37.559665871121716
2017-01-01,13T,5205,45.80656516764939
2017-01-01,14L,2696,31.002759889604413
2017-01-01,14Y,4139,32.76339745112008
2017-01-01,15A,3204,31.408685422997745
2017-01-01,15C,14402,63.43096234309623
2017-01-01,15D,2220,27.18589272593681
2017-01-01,15E,7916,41.31092787809206
2017-01-01,15F,4298,23.481206293706293
2017-01-01,15M,7063,35.80372078876666
2017-01-01,15N,13237,34.5451223967848
2017-01-01,99A,3040,24.663313321434366
2017-01-01,99C,2709,49.624473346766806
2017-01-01,99D,2552,37.474302496328924
2017-01-01,99E,1842,31.524901591648124
2017-01-01,99F,1882,41.64638194290772
2017-01-01,99G,1465,40.514380530973455
2017-01-01,99H,2186,33.76583256101328
2017-01-01,99J,5374,37.29095829574631
2017-01-01,99K,1836,34.3562874251497
2017-01-01,99M,1409,26.690661110058723
2017-01-01,99N,6433,44.36551724137931
2017-02-01,00C,1457,57.56617937574081
2017-02-01,00D,3976,44.70429503035754
2017-02-01,00J,2605,39.807457212713935
2017-02-01,00K,2381,33.587247848779796
2017-02-01,00L,3940,47.590288682208
2017-02-01,00M,2941,37.637573585871515
2017-02-01,00N,2140,49.52557278407776
2017-02-01,00P,3225,42.01954397394137
2017-02-01,00Q,910,31.31452167928424
2017-02-01,00R,1015,21.17229870671673
2017-02-01,00T,2474,40.59730882835576
2017-02-01,00V,1283,33.29872826369063
2017-02-01,00X,1363,38.04074797655596
2017-02-01,00Y,1636,42.405391394504925
2017-02-01,01A,2424,29.992576095025985
2017-02-01,01C,1928,34.08769448373409
2017-02-01,01D,1325,33.042394014962596
2017-02-01,01E,1521,45.20059435364042
2017-02-01,01F,1170,37.70544634224944
2017-02-01,01G,2597,48.68766404199475
2017-02-01,01H,2866,31.609132017205248
2017-02-01,01J,1400,31.510240828269186
2017-02-01,01K,2504,28.971421959967603
2017-02-01,01R,980,21.07980210798021
2017-02-01,01T,910,24.3576017130621
2017-02-01,01V,1345,37.16496269687759
2017-02-01,01W,3068,44.06146775815022
2017-02-01,01X,1947,37.25602755453502
2017-02-01,01Y,2024,43.92361111111111
2017-02-01,02A,2492,52.27606461086637
2017-02-01,02D,808,27.22371967654987
2017-02-01,02E,1292,31.46614710180224
2017-02-01,02F,1747,32.54470938897168
2017-02-01,02G,803,33.33333333333333
2017-02-01,02H,2294,37.538864342988056
2017-02-01,02M,1397,25.23482658959538
2017-02-01,02N,1610,33.312642251189736
2017-02-01,02P,3005,38.071709109337384
2017-02-01,02Q,1412,40.3083071652869
2017-02-01,02R,2763,51.8192048012003
2017-02-01,02T,2166,43.242164104611696
2017-02-01,02W,477,63.095238095238095
2017-02-01,02X,3107,39.324136185293
2017-02-01,02Y,2912,27.258260788168116
2017-02-01,03A,1891,40.824697754749565
2017-02-01,03D,1864,38.36969946480033
2017-02-01,03E,1952,46.31079478054567
2017-02-01,03F,2350,35.725144420796596
2017-02-01,03H,1537,35.73587537781911
2017-02-01,03J,1186,28.45489443378119
2017-02-01,03K,1659,33.84332925336597
2017-02-01,03L,2365,43.220029239766085
2017-02-01,03M,1750,39.42329353457986
2017-02-01,03N,6965,50.02873150409424
2017-02-01,03Q,3057,36.63710450623202
2017-02-01,03R,2072,18.208981457070042
2017-02-01,03T,4106,44.86451048951049
2017-02-01,03V,489,32.95148247978437
2017-02-01,03W,2925,35.828025477707
2017-02-01,04C,1781,38.971553610503285
2017-02-01,04D,3243,49.481232834909974
2017-02-01,04E,1438,43.8815990234971
2017-02-01,04F,1232,32.40399789584429
2017-02-01,04G,5543,36.283301695359036
2017-02-01,04H,1148,44.75633528265107
2017-02-01,04K,1442,45.69074778200253
2017-02-01,04L,932,44.402096236303
2017-02-01,04M,687,48.757984386089426
2017-02-01,04N,955,48.5510930350788
2017-02-01,04Q,1637,34.60887949260042
2017-02-01,04V,2683,34.09148665819568
2017-02-01,04Y,1133,41.229985443959244
2017-02-01,05A,1625,19.24443391757461
2017-02-01,05C,3156,59.96579897396922
2017-02-01,05D,1202,48.56565656565657
2017-02-01,05F,2279,44.668757350058804
2017-02-01,05G,1739,28.87744935237463
2017-02-01,05H,1101,23.28680203045685
2017-02-01,05J,1209,39.861523244312565
2017-02-01,05L,3559,43.609851733856146
2017-02-01,05N,2426,32.28639872238488
2017-02-01,05Q,2371,46.839193994468594
2017-02-01,05R,2074,27.876344086021504
2017-02-01,05T,3354,42.09865695995983
2017-02-01,05V,1489,38.42580645161291
2017-02-01,05W,2106,29.46690919266825
2017-02-01,05X,918,29.785853341985725
2017-02-01,05Y,1757,26.832620647525964
2017-02-01,06A,1880,39.264828738512946
2017-02-01,06D,906,35.21181500194326
2017-02-01,06F,2846,26.92526017029328
2017-02-01,06H,5604,26.32221700328793
2017-02-01,06K,5133,29.452605003442734
2017-02-01,06L,2202,16.436515637829366
2017-02-01,06M,1423,24.085985104942452
2017-02-01,06N,6097,49.81209150326797
2017-02-01,06P,959,30.39619651347068
2017-02-01,06Q,3384,34.94784674171228
2017-02-01,06T,4090,41.75173540220498
2017-02-01,06V,1575,23.39919774179171
2017-02-01,06W,1397,34.78585657370518
2017-02-01,06Y,1696,24.249356591364027
2017-02-01,07G,1106,32.65426631237083
2017-02-01,07H,2431,27.113540040151683
2017-02-01,07J,1442,21.471113758189396
2017-02-01,07K,1850,25.899482010359794
2017-02-01,07L,1180,39.05991393578285
2017-02-01,07M,2153,42.248822605965465
2017-02-01,07N,1331,32.93739173471913
2017-02-01,07P,1121,33.18531675547661
2017-02-01,07Q,1498,26.77390527256479
2017-02-01,07R,696,27.963037364403377
2017-02-01,07T,802,36.01257296811855
2017-02-01,07V,1871,37.76746063786839
2017-02-01,07W,2385,48.51505288852726
2017-02-01,07X,1649,36.04371584699454
2017-02-01,07Y,1757,43.382716049382715
2017-02-01,08A,868,28.403141361256544
2017-02-01,08C,1309,55.964087216759296
2017-02-01,08D,881,29.78363759296822
2017-02-01,08E,1241,31.173072092439085
2017-02-01,08F,2559,73.74639769452449
2017-02-01,08G,2077,42.22402927424273
2017-02-01,08H,380,20.223523150612028
2017-02-01,08J,796,31.033138401559455
2017-02-01,08K,1987,52.81765018607124
2017-02-01,08L,625,22.361359570661897
2017-02-01,08M,1398,42.60896068271868
2017-02-01,08N,1897,74.9802371541502
2017-02-01,08P,1624,47.31934731934732
2017-02-01,08Q,1664,52.65822784810127
2017-02-01,08R,877,32.21895664952241
2017-02-01,08T,713,20.12987012987013
2017-02-01,08V,1068,47.17314487632509
2017-02-01,08W,1233,48.96743447180302
2017-02-01,08X,2214,54.585798816568044
2017-02-01,08Y,1348,54.5086938940558
2017-02-01,09A,1378,53.473030655801324
2017-02-01,09C,1401,43.12096029547553
2017-02-01,09D,1566,34.08794079233783
2017-02-01,09E,2200,39.25767309064953
2017-02-01,09F,2088,33.47226675216415
2017-02-01,09G,5424,35.170535598495654
2017-02-01,09H,750,27.213352685050797
2017-02-01,09J,2922,55.35139230914946
2017-02-01,09L,1350,38.178733031674206
2017-02-01,09N,2013,40.79027355623101
2017-02-01,09P,2466,37.65460375629867
2017-02-01,09W,2538,39.50809464508095
2017-02-01,09X,1566,35.45392800543355
2017-02-01,09Y,2068,31.654676258992804
2017-02-01,10A,2040,35.81460674157304
2017-02-01,10C,613,25.499168053244592
2017-02-01,10D,908,40.42742653606412
2017-02-01,10E,1576,43.911953190303706
2017-02-01,10J,1945,49.340436326737695
2017-02-01,10K,1994,45.338790359254205
2017-02-01,10L,880,21.179302045728036
2017-02-01,10Q,5603,42.53720012146979
2017-02-01,10R,2255,55.775414296314615
2017-02-01,10V,2378,45.56428434566009
2017-02-01,10X,1594,43.88766519823788
2017-02-01,11A,6486,50.14302280633939
2017-02-01,11E,2904,50.80475857242828
2017-02-01,11J,8807,37.220015214267605
2017-02-01,11M,9350,47.81630356960213
2017-02-01,11N,6770,39.8141613737944
2017-02-01,11X,7377,46.92449589720756
2017-02-01,12D,2381,42.096888260254595
2017-02-01,12F,3610,38.7880090254647
2017-02-01,13T,5099,46.6941391941392
2017-02-01,14L,2567,31.228710462287108
2017-02-01,14Y,4061,33.53426919900908
2017-02-01,15A,3138,32.217659137577
2017-02-01,15C,14034,64.59838895281933
2017-02-01,15D,2085,27.878058563979142
2017-02-01,15E,7663,42.769436847686556
2017-02-01,15F,4275,24.46771978021978
2017-02-01,15M,6816,36.96111924516024
2017-02-01,15N,13317,35.86201324931329
2017-02-01,99A,2989,25.639046148567505
2017-02-01,99C,2699,50.41090773253642
2017-02-01,99D,2447,38.58404288867865
2017-02-01,99E,1865,32.570730003492834
2017-02-01,99F,2091,43.45386533665835
2017-02-01,99G,1508,42.98745724059293
2017-02-01,99H,2204,35.34316869788326
2017-02-01,99J,4817,37.40487653362323
2017-02-01,99K,1803,35.973663208300074
2017-02-01,99M,1373,27.844250659095522
2017-02-01,99N,6026,46.29686539643515
2017-03-01,00C,1692,60.47176554681916
2017-03-01,00D,4678,44.808429118773944
2017-03-01,00J,3181,40.21491782553729
2017-03-01,00K,2761,34.629374137714784
2017-03-01,00L,4648,49.07094594594595
2017-03-01,00M,3488,38.401409226026644
2017-03-01,00N,2585,51.39165009940358
2017-03-01,00P,3863,42.68508287292818
2017-03-01,00Q,1058,31.329582469647615
2017-03-01,00R,1311,22.235413839891454
2017-03-01,00T,2828,40.44622425629291
2017-03-01,00V,1508,33.92575928008999
2017-03-01,00X,1617,39.847215377033024
2017-03-01,00Y,1939,43.290913150256756
2017-03-01,01A,2782,31.520507591207796
2017-03-01,01C,2416,35.819125277983694
2017-03-01,01D,1552,33.41946597760551
2017-03-01,01E,1843,47.06332992849846
2017-03-01,01F,1383,38.75035023816195
2017-03-01,01G,3158,50.39897861474625
2017-03-01,01H,3406,32.58706467661692
2017-03-01,01J,1650,31.327131194228215
2017-03-01,01K,2968,30.20557704050478
2017-03-01,01R,1197,21.700507614213198
2017-03-01,01T,1106,26.327064984527492
2017-03-01,01V,1565,37.729026036644164
2017-03-01,01W,3629,44.81353420597679
2017-03-01,01X,2455,38.044320471098715
2017-03-01,01Y,2388,44.51901565995526
2017-03-01,02A,2989,53.22293447293447
2017-03-01,02D,1048,29.42167321729365
2017-03-01,02E,1519,30.886539243594957
2017-03-01,02F,2130,34.421460892049126
2017-03-01,02G,960,33.85049365303244
2017-03-01,02H,2723,37.7042370534478
2017-03-01,02M,1708,26.07235536559304
2017-03-01,02N,1858,33.27959878201684
2017-03-01,02P,3628,39.33644150493332
2017-03-01,02Q,1567,40.76482830385015
2017-03-01,02R,3416,52.17656942110891
2017-03-01,02T,2491,42.793334478611925
2017-03-01,02W,608,59.96055226824457
2017-03-01,02X,3648,39.9956145159522
2017-03-01,02Y,3483,28.942994847930866
2017-03-01,03A,2309,41.596108809223566
2017-03-01,03D,2169,38.05263157894736
2017-03-01,03E,2270,47.4200960935868
2017-03-01,03F,2883,37.14248904921412
2017-03-01,03H,1868,37.211155378486055
2017-03-01,03J,1378,30.676758682101514
2017-03-01,03K,2006,36.11811307166006
2017-03-01,03L,2768,43.943483092554374
2017-03-01,03M,2124,39.86486486486486
2017-03-01,03N,8298,51.03634909896058
2017-03-01,03Q,3595,37.362294741218044
2017-03-01,03R,2372,18.6698150334514
2017-03-01,03T,4799,46.197535618020794
2017-03-01,03V,570,33.352837916910474
2017-03-01,03W,3337,36.54983570646221
2017-03-01,04C,2085,39.458743376230125
2017-03-01,04D,3748,49.50468894465725
2017-03-01,04E,1866,46.498878644405686
2017-03-01,04F,1514,33.99955086458567
2017-03-01,04G,6614,37.3968110369784
2017-03-01,04H,1280,44.52173913043478
2017-03-01,04K,1712,45.92274678111588
2017-03-01,04L,1152,46.88644688644688
2017-03-01,04M,891,49.22651933701657
2017-03-01,04N,1239,50.447882736156345
2017-03-01,04Q,1938,34.83105679367362
2017-03-01,04V,3107,34.45331559104014
2017-03-01,04Y,1400,42.41139048773099
2017-03-01,05A,1987,20.131712259371835
2017-03-01,05C,3674,61.12127765762768
2017-03-01,05D,1397,48.0895008605852
2017-03-01,05F,2715,46.66552079752492
2017-03-01,05G,2115,31.25
2017-03-01,05H,1313,24.378017081321946
2017-03-01,05J,1484,41.073899806255184
2017-03-01,05L,4094,44.67481449148843
2017-03-01,05N,2987,34.11764705882353
2017-03-01,05Q,2721,48.133734300371486
2017-03-01,05R,2460,28.55816113303924
2017-03-01,05T,3962,43.02780191138141
2017-03-01,05V,1753,39.366719065798335
2017-03-01,05W,2435,29.760449767782937
2017-03-01,05X,1229,33.28819068255688
2017-03-01,05Y,2049,27.625724686530944
2017-03-01,06A,2144,39.93294840752468
2017-03-01,06D,986,33.72093023255814
2017-03-01,06F,3474,28.00935257598968
2017-03-01,06H,6752,27.657395649858678
2017-03-01,06K,6129,30.163886018012697
2017-03-01,06L,2509,16.971049783549784
2017-03-01,06M,1717,25.672846889952154
2017-03-01,06N,7088,51.7561153705732
2017-03-01,06P,1102,30.101065282709644
2017-03-01,06Q,3949,35.66332520545471
2017-03-01,06T,4892,42.829627035545435
2017-03-01,06V,2096,25.930966225411357
2017-03-01,06W,1683,35.59644670050762
2017-03-01,06Y,2015,25.149775336994505
2017-03-01,07G,1372,35.07157464212679
2017-03-01,07H,2892,28.839250099720783
2017-03-01,07J,1699,21.687515956088845
2017-03-01,07K,2178,26.090081456636323
2017-03-01,07L,1463,41.5506958250497
2017-03-01,07M,2503,43.25211681354761
2017-03-01,07N,1484,33.088071348940915
2017-03-01,07P,1410,35.7233341778566
2017-03-01,07Q,1849,28.19887143510752
2017-03-01,07R,799,29.01234567901235
2017-03-01,07T,924,35.294117647058826
2017-03-01,07V,2082,37.81329458772248
2017-03-01,07W,2818,48.394298471578225
2017-03-01,07X,1940,35.6683213826071
2017-03-01,07Y,2002,45.222498305850465
2017-03-01,08A,1145,32.12682379349046
2017-03-01,08C,1741,60.640891675374434
2017-03-01,08D,1068,30.965497245578426
2017-03-01,08E,1441,32.389300966509325
2017-03-01,08F,2910,73.8953783646521
2017-03-01,08G,2510,44.893578966195676
2017-03-01,08H,503,23.083983478659935
2017-03-01,08J,927,31.30699088145897
2017-03-01,08K,2466,55.65335138794855
2017-03-01,08L,747,23.55723746452223
2017-03-01,08M,1447,39.69821673525377
2017-03-01,08N,2187,77.30646871686108
2017-03-01,08P,1868,47.88515765188413
2017-03-01,08Q,1986,54.710743801652896
2017-03-01,08R,1129,34.97521685254028
2017-03-01,08T,889,21.907343518974866
2017-03-01,08V,1268,46.99777613046701
2017-03-01,08W,1474,47.57908327953518
2017-03-01,08X,2594,55.368196371398085
2017-03-01,08Y,1594,53.76053962900505
2017-03-01,09A,1609,52.65052356020943
2017-03-01,09C,1683,42.98850574712644
2017-03-01,09D,1866,34.80693900391718
2017-03-01,09E,2599,41.195118085275006
2017-03-01,09F,2513,35.44428772919605
2017-03-01,09G,6619,35.927916191716875
2017-03-01,09H,896,28.211586901763226
2017-03-01,09J,3343,55.40271793172025
2017-03-01,09L,1618,39.51159951159951
2017-03-01,09N,2399,41.32644272179156
2017-03-01,09P,2791,38.61906738619068
2017-03-01,09W,3007,39.477484573979254
2017-03-01,09X,2048,36.2029344175358
2017-03-01,09Y,2465,33.74863088718511
2017-03-01,10A,2563,39.11185716465741
2017-03-01,10C,728,26.85355957211361
2017-03-01,10D,1024,39.628482972136226
2017-03-01,10E,1826,43.3832264195771
2017-03-01,10J,2368,51.10056107034959
2017-03-01,10K,2271,45.041650138833795
2017-03-01,10L,1057,22.29487449905083
2017-03-01,10Q,6936,44.10249888726394
2017-03-01,10R,2654,56.636790439607346
2017-03-01,10V,2634,44.47070741178457
2017-03-01,10X,1804,42.258140079643944
2017-03-01,11A,7474,51.16724857944821
2017-03-01,11E,3390,51.53542110063849
2017-03-01,11J,10559,38.325287648361225
2017-03-01,11M,10906,47.787222855139774
2017-03-01,11N,7952,40.35523978685613
2017-03-01,11X,8578,48.17477254857913
2017-03-01,12D,2690,41.84816428126945
2017-03-01,12F,4320,38.94347786892635
2017-03-01,13T,6032,47.00381828099432
2017-03-01,14L,3123,32.426539300176515
2017-03-01,14Y,4833,34.352121685976265
2017-03-01,15A,3632,32.94331065759637
2017-03-01,15C,15911,64.77628954117982
2017-03-01,15D,2559,30.198253481236726
2017-03-01,15E,9195,44.100719424460436
2017-03-01,15F,5095,25.20904457968433
2017-03-01,15M,8152,37.50977775732757
2017-03-01,15N,15665,36.802537295900386
2017-03-01,99A,3671,26.41577318845794
2017-03-01,99C,3040,50.89569730453708
2017-03-01,99D,2727,38.996138996138995
2017-03-01,99E,2225,34.78192902923245
2017-03-01,99F,2298,43.163035311795646
2017-03-01,99G,1651,40.87645456796237
2017-03-01,99H,2491,35.77994829072106
2017-03-01,99J,5837,38.426596445029624
2017-03-01,99K,2078,37.747502270663034
2017-03-01,99M,1699,29.99646892655367
2017-03-01,99N,7139,46.81618466784707
2017-04-01,00C,1620,59.800664451827245
2017-04-01,00D,4343,45.66291662285774
2017-04-01,00J,2938,42.176284811943724
2017-04-01,00K,2568,35.10594668489405
2017-04-01,00L,4428,49.37555753791258
