month,doac_ddd
2014-12-01 00:00:00+00:00,15398.0
2015-01-01 00:00:00+00:00,197.0
2015-01-01 00:00:00+00:00,899087.0
2015-01-01 00:00:00+00:00,735540.0
2015-01-01 00:00:00+00:00,27689.0
2015-01-01 00:00:00+00:00,1520.0
2015-01-01 00:00:00+00:00,4184.0
2015-01-01 00:00:00+00:00,1354.0
2015-01-01 00:00:00+00:00,1505.0
2015-01-01 00:00:00+00:00,15286.0
2015-01-01 00:00:00+00:00,68148.0
2015-01-01 00:00:00+00:00,543302.0
2015-01-01 00:00:00+00:00,775330.0
2015-01-01 00:00:00+00:00,8463.0
2015-01-01 00:00:00+00:00,12736.0
2015-01-01 00:00:00+00:00,1748220.0
2015-01-01 00:00:00+00:00,438387.0
2015-01-01 00:00:00+00:00,8264.0
2015-02-01 00:00:00+00:00,2177.0
2015-02-01 00:00:00+00:00,728668.0
2015-02-01 00:00:00+00:00,13536.0
2015-02-01 00:00:00+00:00,3932.0
2015-02-01 00:00:00+00:00,8887.0
2015-02-01 00:00:00+00:00,430401.0
2015-02-01 00:00:00+00:00,64444.0
2015-02-01 00:00:00+00:00,14204.0
2015-02-01 00:00:00+00:00,938421.0
2015-02-01 00:00:00+00:00,26151.0
2015-02-01 00:00:00+00:00,568006.0
2015-02-01 00:00:00+00:00,686403.0
2015-02-01 00:00:00+00:00,1734118.0
2015-02-01 00:00:00+00:00,2013.0
2015-02-01 00:00:00+00:00,8442.0
2015-02-01 00:00:00+00:00,574.0
2015-02-01 00:00:00+00:00,878.0
2015-03-01 00:00:00+00:00,824011.0
2015-03-01 00:00:00+00:00,517068.0
2015-03-01 00:00:00+00:00,8768.0
2015-03-01 00:00:00+00:00,1242.0
2015-03-01 00:00:00+00:00,1165263.0
2015-03-01 00:00:00+00:00,2818.0
2015-03-01 00:00:00+00:00,10684.0
2015-03-01 00:00:00+00:00,553.0
2015-03-01 00:00:00+00:00,769199.0
2015-03-01 00:00:00+00:00,5541.0
2015-03-01 00:00:00+00:00,30608.0
2015-03-01 00:00:00+00:00,15320.0
2015-03-01 00:00:00+00:00,73640.0
2015-03-01 00:00:00+00:00,2060284.0
2015-03-01 00:00:00+00:00,1662.0
2015-03-01 00:00:00+00:00,706224.0
2015-03-01 00:00:00+00:00,15964.0
2015-04-01 00:00:00+00:00,802496.0
2015-04-01 00:00:00+00:00,3284.0
2015-04-01 00:00:00+00:00,537029.0
2015-04-01 00:00:00+00:00,15830.0
2015-04-01 00:00:00+00:00,2146.0
2015-04-01 00:00:00+00:00,10147.0
2015-04-01 00:00:00+00:00,72507.0
2015-04-01 00:00:00+00:00,5222.0
2015-04-01 00:00:00+00:00,818768.0
2015-04-01 00:00:00+00:00,9960.0
2015-04-01 00:00:00+00:00,15338.0
2015-04-01 00:00:00+00:00,2180056.0
2015-04-01 00:00:00+00:00,770119.0
2015-04-01 00:00:00+00:00,27864.0
2015-04-01 00:00:00+00:00,1290745.0
2015-04-01 00:00:00+00:00,112.0
2015-04-01 00:00:00+00:00,1811.0
2015-04-01 00:00:00+00:00,449.0
2015-05-01 00:00:00+00:00,2270984.0
2015-05-01 00:00:00+00:00,782950.0
2015-05-01 00:00:00+00:00,16126.0
2015-05-01 00:00:00+00:00,72114.0
2015-05-01 00:00:00+00:00,1600.0
2015-05-01 00:00:00+00:00,3823.0
2015-05-01 00:00:00+00:00,815122.0
2015-05-01 00:00:00+00:00,555220.0
2015-05-01 00:00:00+00:00,29512.0
2015-05-01 00:00:00+00:00,1406503.0
2015-05-01 00:00:00+00:00,14985.0
2015-05-01 00:00:00+00:00,10107.0
2015-05-01 00:00:00+00:00,1908.0
2015-05-01 00:00:00+00:00,6256.0
2015-05-01 00:00:00+00:00,821522.0
2015-05-01 00:00:00+00:00,521.0
2015-05-01 00:00:00+00:00,10715.0
2015-06-01 00:00:00+00:00,944594.0
2015-06-01 00:00:00+00:00,15222.0
2015-06-01 00:00:00+00:00,2306.0
2015-06-01 00:00:00+00:00,28448.0
2015-06-01 00:00:00+00:00,4501.0
2015-06-01 00:00:00+00:00,721.0
2015-06-01 00:00:00+00:00,76409.0
2015-06-01 00:00:00+00:00,9868.0
2015-06-01 00:00:00+00:00,16414.0
2015-06-01 00:00:00+00:00,821315.0
2015-06-01 00:00:00+00:00,862047.0
2015-06-01 00:00:00+00:00,12068.0
2015-06-01 00:00:00+00:00,112.0
2015-06-01 00:00:00+00:00,5816.0
2015-06-01 00:00:00+00:00,1591705.0
2015-06-01 00:00:00+00:00,2489552.0
2015-06-01 00:00:00+00:00,1501.0
2015-06-01 00:00:00+00:00,616814.0
2015-07-01 00:00:00+00:00,1876383.0
2015-07-01 00:00:00+00:00,7048.0
2015-07-01 00:00:00+00:00,79328.0
2015-07-01 00:00:00+00:00,28.0
2015-07-01 00:00:00+00:00,2783881.0
2015-07-01 00:00:00+00:00,1099926.0
2015-07-01 00:00:00+00:00,3728.0
2015-07-01 00:00:00+00:00,873162.0
2015-07-01 00:00:00+00:00,18502.0
2015-07-01 00:00:00+00:00,1356.0
2015-07-01 00:00:00+00:00,2925.0
2015-07-01 00:00:00+00:00,11971.0
2015-07-01 00:00:00+00:00,689227.0
2015-07-01 00:00:00+00:00,610.0
2015-07-01 00:00:00+00:00,12232.0
2015-07-01 00:00:00+00:00,29332.0
2015-07-01 00:00:00+00:00,904844.0
2015-07-01 00:00:00+00:00,16734.0
2015-08-01 00:00:00+00:00,669.0
2015-08-01 00:00:00+00:00,28.0
2015-08-01 00:00:00+00:00,112.0
2015-08-01 00:00:00+00:00,5691.0
2015-08-01 00:00:00+00:00,2499.0
2015-08-01 00:00:00+00:00,13108.0
2015-08-01 00:00:00+00:00,845802.0
2015-08-01 00:00:00+00:00,74512.0
2015-08-01 00:00:00+00:00,2681190.0
2015-08-01 00:00:00+00:00,803426.0
2015-08-01 00:00:00+00:00,16148.0
2015-08-01 00:00:00+00:00,1954.0
2015-08-01 00:00:00+00:00,11170.0
2015-08-01 00:00:00+00:00,5872.0
2015-08-01 00:00:00+00:00,655429.0
2015-08-01 00:00:00+00:00,27256.0
2015-08-01 00:00:00+00:00,1088802.0
2015-08-01 00:00:00+00:00,17269.0
2015-08-01 00:00:00+00:00,1870243.0
2015-09-01 00:00:00+00:00,716883.0
2015-09-01 00:00:00+00:00,13911.0
2015-09-01 00:00:00+00:00,2161545.0
2015-09-01 00:00:00+00:00,224.0
2015-09-01 00:00:00+00:00,2978068.0
2015-09-01 00:00:00+00:00,1245537.0
2015-09-01 00:00:00+00:00,56.0
2015-09-01 00:00:00+00:00,3044.0
2015-09-01 00:00:00+00:00,863946.0
2015-09-01 00:00:00+00:00,16706.0
2015-09-01 00:00:00+00:00,13046.0
2015-09-01 00:00:00+00:00,56.0
2015-09-01 00:00:00+00:00,80487.0
2015-09-01 00:00:00+00:00,1436.0
2015-09-01 00:00:00+00:00,28371.0
2015-09-01 00:00:00+00:00,443.0
2015-09-01 00:00:00+00:00,6954.0
2015-09-01 00:00:00+00:00,7.0
2015-09-01 00:00:00+00:00,16336.0
2015-09-01 00:00:00+00:00,5878.0
2015-09-01 00:00:00+00:00,896985.0
2015-10-01 00:00:00+00:00,420.0
2015-10-01 00:00:00+00:00,5866.0
2015-10-01 00:00:00+00:00,3139210.0
2015-10-01 00:00:00+00:00,2918.0
2015-10-01 00:00:00+00:00,1363644.0
2015-10-01 00:00:00+00:00,18682.0
2015-10-01 00:00:00+00:00,1093.0
2015-10-01 00:00:00+00:00,12996.0
2015-10-01 00:00:00+00:00,81892.0
2015-10-01 00:00:00+00:00,868202.0
2015-10-01 00:00:00+00:00,763913.0
2015-10-01 00:00:00+00:00,2378582.0
2015-10-01 00:00:00+00:00,224.0
2015-10-01 00:00:00+00:00,30.0
2015-10-01 00:00:00+00:00,907743.0
2015-10-01 00:00:00+00:00,13549.0
2015-10-01 00:00:00+00:00,28243.0
2015-10-01 00:00:00+00:00,7754.0
2015-10-01 00:00:00+00:00,614.0
2015-10-01 00:00:00+00:00,18478.0
2015-11-01 00:00:00+00:00,42.0
2015-11-01 00:00:00+00:00,769548.0
2015-11-01 00:00:00+00:00,891760.0
2015-11-01 00:00:00+00:00,16590.0
2015-11-01 00:00:00+00:00,7.0
2015-11-01 00:00:00+00:00,1290.0
2015-11-01 00:00:00+00:00,2325.0
2015-11-01 00:00:00+00:00,8239.0
2015-11-01 00:00:00+00:00,308.0
2015-11-01 00:00:00+00:00,1439727.0
2015-11-01 00:00:00+00:00,850848.0
2015-11-01 00:00:00+00:00,1321.0
2015-11-01 00:00:00+00:00,27819.0
2015-11-01 00:00:00+00:00,3208247.0
2015-11-01 00:00:00+00:00,14431.0
2015-11-01 00:00:00+00:00,2481328.0
2015-11-01 00:00:00+00:00,935.0
2015-11-01 00:00:00+00:00,13820.0
2015-11-01 00:00:00+00:00,16102.0
2015-11-01 00:00:00+00:00,7376.0
2015-11-01 00:00:00+00:00,83418.0
2015-12-01 00:00:00+00:00,168.0
2015-12-01 00:00:00+00:00,19350.0
2015-12-01 00:00:00+00:00,665.0
2015-12-01 00:00:00+00:00,15085.0
2015-12-01 00:00:00+00:00,1757.0
2015-12-01 00:00:00+00:00,1743284.0
2015-12-01 00:00:00+00:00,19106.0
2015-12-01 00:00:00+00:00,953809.0
2015-12-01 00:00:00+00:00,886757.0
2015-12-01 00:00:00+00:00,28856.0
2015-12-01 00:00:00+00:00,3284.0
2015-12-01 00:00:00+00:00,819.0
2015-12-01 00:00:00+00:00,8362.0
2015-12-01 00:00:00+00:00,35.0
2015-12-01 00:00:00+00:00,3027189.0
2015-12-01 00:00:00+00:00,8320.0
2015-12-01 00:00:00+00:00,985243.0
2015-12-01 00:00:00+00:00,1128.0
2015-12-01 00:00:00+00:00,13654.0
2015-12-01 00:00:00+00:00,3711240.0
2015-12-01 00:00:00+00:00,92047.0
2016-01-01 00:00:00+00:00,856343.0
2016-01-01 00:00:00+00:00,8395.0
2016-01-01 00:00:00+00:00,2019.0
2016-01-01 00:00:00+00:00,3465828.0
2016-01-01 00:00:00+00:00,840.0
2016-01-01 00:00:00+00:00,8620.0
2016-01-01 00:00:00+00:00,17190.0
2016-01-01 00:00:00+00:00,82569.0
2016-01-01 00:00:00+00:00,14504.0
2016-01-01 00:00:00+00:00,2729.0
2016-01-01 00:00:00+00:00,28.0
2016-01-01 00:00:00+00:00,1122.0
2016-01-01 00:00:00+00:00,1674266.0
2016-01-01 00:00:00+00:00,731.0
2016-01-01 00:00:00+00:00,172.0
2016-01-01 00:00:00+00:00,835227.0
2016-01-01 00:00:00+00:00,28086.0
2016-01-01 00:00:00+00:00,14186.0
2016-01-01 00:00:00+00:00,872345.0
2016-01-01 00:00:00+00:00,2891331.0
2016-01-01 00:00:00+00:00,16206.0
2016-02-01 00:00:00+00:00,81485.0
2016-02-01 00:00:00+00:00,845518.0
2016-02-01 00:00:00+00:00,697.0
2016-02-01 00:00:00+00:00,910.0
2016-02-01 00:00:00+00:00,8211.0
2016-02-01 00:00:00+00:00,27086.0
2016-02-01 00:00:00+00:00,8103.0
2016-02-01 00:00:00+00:00,3082135.0
2016-02-01 00:00:00+00:00,3566162.0
2016-02-01 00:00:00+00:00,858503.0
2016-02-01 00:00:00+00:00,2812.0
2016-02-01 00:00:00+00:00,28.0
2016-02-01 00:00:00+00:00,14278.0
2016-02-01 00:00:00+00:00,16900.0
2016-02-01 00:00:00+00:00,889112.0
2016-02-01 00:00:00+00:00,2839.0
2016-02-01 00:00:00+00:00,1498.0
2016-02-01 00:00:00+00:00,112.0
2016-02-01 00:00:00+00:00,13748.0
2016-02-01 00:00:00+00:00,17426.0
2016-02-01 00:00:00+00:00,1804959.0
2016-03-01 00:00:00+00:00,944583.0
2016-03-01 00:00:00+00:00,17652.0
2016-03-01 00:00:00+00:00,3544165.0
2016-03-01 00:00:00+00:00,933152.0
2016-03-01 00:00:00+00:00,3935322.0
2016-03-01 00:00:00+00:00,792.0
2016-03-01 00:00:00+00:00,15640.0
2016-03-01 00:00:00+00:00,56.0
2016-03-01 00:00:00+00:00,86615.0
2016-03-01 00:00:00+00:00,2908.0
2016-03-01 00:00:00+00:00,28.0
2016-03-01 00:00:00+00:00,911818.0
2016-03-01 00:00:00+00:00,15726.0
2016-03-01 00:00:00+00:00,2044148.0
2016-03-01 00:00:00+00:00,18146.0
2016-03-01 00:00:00+00:00,9353.0
2016-03-01 00:00:00+00:00,4792.0
2016-03-01 00:00:00+00:00,56.0
2016-03-01 00:00:00+00:00,10147.0
2016-03-01 00:00:00+00:00,214.0
2016-03-01 00:00:00+00:00,2268.0
2016-03-01 00:00:00+00:00,29131.0
2016-03-01 00:00:00+00:00,674.0
2016-04-01 00:00:00+00:00,1172.0
2016-04-01 00:00:00+00:00,28534.0
2016-04-01 00:00:00+00:00,19224.0
2016-04-01 00:00:00+00:00,6357.0
2016-04-01 00:00:00+00:00,955063.0
2016-04-01 00:00:00+00:00,88640.0
2016-04-01 00:00:00+00:00,86.0
2016-04-01 00:00:00+00:00,947076.0
2016-04-01 00:00:00+00:00,7.0
2016-04-01 00:00:00+00:00,15041.0
2016-04-01 00:00:00+00:00,990254.0
2016-04-01 00:00:00+00:00,203.0
2016-04-01 00:00:00+00:00,2205113.0
2016-04-01 00:00:00+00:00,3855308.0
2016-04-01 00:00:00+00:00,9782.0
2016-04-01 00:00:00+00:00,224.0
2016-04-01 00:00:00+00:00,3542.0
2016-04-01 00:00:00+00:00,612.0
2016-04-01 00:00:00+00:00,21404.0
2016-04-01 00:00:00+00:00,18569.0
2016-04-01 00:00:00+00:00,2748.0
2016-04-01 00:00:00+00:00,4145562.0
2016-04-01 00:00:00+00:00,10738.0
2016-05-01 00:00:00+00:00,56.0
2016-05-01 00:00:00+00:00,909922.0
2016-05-01 00:00:00+00:00,77.0
2016-05-01 00:00:00+00:00,3954555.0
2016-05-01 00:00:00+00:00,9069.0
2016-05-01 00:00:00+00:00,982024.0
2016-05-01 00:00:00+00:00,16654.0
2016-05-01 00:00:00+00:00,90128.0
2016-05-01 00:00:00+00:00,18032.0
2016-05-01 00:00:00+00:00,2946.0
2016-05-01 00:00:00+00:00,63.0
2016-05-01 00:00:00+00:00,4085023.0
2016-05-01 00:00:00+00:00,607.0
2016-05-01 00:00:00+00:00,15550.0
2016-05-01 00:00:00+00:00,21022.0
2016-05-01 00:00:00+00:00,1254.0
2016-05-01 00:00:00+00:00,196.0
2016-05-01 00:00:00+00:00,926362.0
2016-05-01 00:00:00+00:00,11432.0
2016-05-01 00:00:00+00:00,28799.0
2016-05-01 00:00:00+00:00,9971.0
2016-05-01 00:00:00+00:00,4131.0
2016-05-01 00:00:00+00:00,2273784.0
2016-06-01 00:00:00+00:00,11875.0
2016-06-01 00:00:00+00:00,1050785.0
2016-06-01 00:00:00+00:00,2551677.0
2016-06-01 00:00:00+00:00,982661.0
2016-06-01 00:00:00+00:00,196.0
2016-06-01 00:00:00+00:00,11046.0
2016-06-01 00:00:00+00:00,646.0
2016-06-01 00:00:00+00:00,18366.0
2016-06-01 00:00:00+00:00,56.0
2016-06-01 00:00:00+00:00,962774.0
2016-06-01 00:00:00+00:00,1472.0
2016-06-01 00:00:00+00:00,4372732.0
2016-06-01 00:00:00+00:00,12282.0
2016-06-01 00:00:00+00:00,89944.0
2016-06-01 00:00:00+00:00,5948.0
2016-06-01 00:00:00+00:00,4393017.0
2016-06-01 00:00:00+00:00,20487.0
2016-06-01 00:00:00+00:00,20015.0
2016-06-01 00:00:00+00:00,29454.0
2016-06-01 00:00:00+00:00,49.0
2016-06-01 00:00:00+00:00,2700.0
2016-06-01 00:00:00+00:00,16141.0
2016-06-01 00:00:00+00:00,77.0
2016-07-01 00:00:00+00:00,112.0
2016-07-01 00:00:00+00:00,972325.0
2016-07-01 00:00:00+00:00,8461.0
2016-07-01 00:00:00+00:00,15570.0
2016-07-01 00:00:00+00:00,17099.0
2016-07-01 00:00:00+00:00,336.0
2016-07-01 00:00:00+00:00,90384.0
2016-07-01 00:00:00+00:00,1196.0
2016-07-01 00:00:00+00:00,4436440.0
2016-07-01 00:00:00+00:00,30037.0
2016-07-01 00:00:00+00:00,70.0
2016-07-01 00:00:00+00:00,1067599.0
2016-07-01 00:00:00+00:00,2655973.0
2016-07-01 00:00:00+00:00,10020.0
2016-07-01 00:00:00+00:00,19060.0
2016-07-01 00:00:00+00:00,16638.0
2016-07-01 00:00:00+00:00,880.0
2016-07-01 00:00:00+00:00,4564810.0
2016-07-01 00:00:00+00:00,19909.0
2016-07-01 00:00:00+00:00,2505.0
2016-07-01 00:00:00+00:00,11374.0
2016-07-01 00:00:00+00:00,126.0
2016-07-01 00:00:00+00:00,954680.0
2016-08-01 00:00:00+00:00,690.0
2016-08-01 00:00:00+00:00,112.0
2016-08-01 00:00:00+00:00,18265.0
2016-08-01 00:00:00+00:00,10894.0
2016-08-01 00:00:00+00:00,991953.0
2016-08-01 00:00:00+00:00,19934.0
2016-08-01 00:00:00+00:00,49.0
2016-08-01 00:00:00+00:00,1246.0
2016-08-01 00:00:00+00:00,2934.0
2016-08-01 00:00:00+00:00,441.0
2016-08-01 00:00:00+00:00,23054.0
2016-08-01 00:00:00+00:00,31815.0
2016-08-01 00:00:00+00:00,4925250.0
2016-08-01 00:00:00+00:00,12013.0
2016-08-01 00:00:00+00:00,82.0
2016-08-01 00:00:00+00:00,2876679.0
2016-08-01 00:00:00+00:00,22016.0
2016-08-01 00:00:00+00:00,990073.0
2016-08-01 00:00:00+00:00,1125339.0
2016-08-01 00:00:00+00:00,17932.0
2016-08-01 00:00:00+00:00,11309.0
2016-08-01 00:00:00+00:00,4676792.0
2016-08-01 00:00:00+00:00,90084.0
2016-09-01 00:00:00+00:00,2588.0
2016-09-01 00:00:00+00:00,874.0
2016-09-01 00:00:00+00:00,12882.0
2016-09-01 00:00:00+00:00,13928.0
2016-09-01 00:00:00+00:00,29403.0
2016-09-01 00:00:00+00:00,70.0
2016-09-01 00:00:00+00:00,19088.0
2016-09-01 00:00:00+00:00,640.0
2016-09-01 00:00:00+00:00,21342.0
2016-09-01 00:00:00+00:00,56.0
2016-09-01 00:00:00+00:00,56.0
2016-09-01 00:00:00+00:00,1009374.0
2016-09-01 00:00:00+00:00,93983.0
2016-09-01 00:00:00+00:00,14335.0
2016-09-01 00:00:00+00:00,1160967.0
2016-09-01 00:00:00+00:00,17074.0
2016-09-01 00:00:00+00:00,5281935.0
2016-09-01 00:00:00+00:00,616.0
2016-09-01 00:00:00+00:00,1012426.0
2016-09-01 00:00:00+00:00,29293.0
2016-09-01 00:00:00+00:00,21471.0
2016-09-01 00:00:00+00:00,4809928.0
2016-09-01 00:00:00+00:00,3043213.0
2016-10-01 00:00:00+00:00,1165026.0
2016-10-01 00:00:00+00:00,84.0
2016-10-01 00:00:00+00:00,19904.0
2016-10-01 00:00:00+00:00,16989.0
2016-10-01 00:00:00+00:00,1474.0
2016-10-01 00:00:00+00:00,704.0
2016-10-01 00:00:00+00:00,92655.0
2016-10-01 00:00:00+00:00,21060.0
2016-10-01 00:00:00+00:00,980711.0
2016-10-01 00:00:00+00:00,18910.0
2016-10-01 00:00:00+00:00,31864.0
2016-10-01 00:00:00+00:00,13411.0
2016-10-01 00:00:00+00:00,532.0
2016-10-01 00:00:00+00:00,16023.0
2016-10-01 00:00:00+00:00,56.0
2016-10-01 00:00:00+00:00,5380059.0
2016-10-01 00:00:00+00:00,28462.0
2016-10-01 00:00:00+00:00,3101266.0
2016-10-01 00:00:00+00:00,10976.0
2016-10-01 00:00:00+00:00,979997.0
2016-10-01 00:00:00+00:00,4814634.0
2016-10-01 00:00:00+00:00,149.0
2016-10-01 00:00:00+00:00,2769.0
2016-11-01 00:00:00+00:00,130.0
2016-11-01 00:00:00+00:00,17815.0
2016-11-01 00:00:00+00:00,20491.0
2016-11-01 00:00:00+00:00,158.0
2016-11-01 00:00:00+00:00,12620.0
2016-11-01 00:00:00+00:00,5899369.0
2016-11-01 00:00:00+00:00,95042.0
2016-11-01 00:00:00+00:00,5092685.0
2016-11-01 00:00:00+00:00,336.0
2016-11-01 00:00:00+00:00,634.0
2016-11-01 00:00:00+00:00,14309.0
2016-11-01 00:00:00+00:00,1028469.0
2016-11-01 00:00:00+00:00,39011.0
2016-11-01 00:00:00+00:00,1632.0
2016-11-01 00:00:00+00:00,2600.0
2016-11-01 00:00:00+00:00,21614.0
2016-11-01 00:00:00+00:00,27610.0
2016-11-01 00:00:00+00:00,1030855.0
2016-11-01 00:00:00+00:00,3371695.0
2016-11-01 00:00:00+00:00,19736.0
2016-11-01 00:00:00+00:00,1230063.0
2016-11-01 00:00:00+00:00,22482.0
2016-11-01 00:00:00+00:00,112.0
2016-12-01 00:00:00+00:00,1293835.0
2016-12-01 00:00:00+00:00,21084.0
2016-12-01 00:00:00+00:00,1556.0
2016-12-01 00:00:00+00:00,12116.0
2016-12-01 00:00:00+00:00,47562.0
2016-12-01 00:00:00+00:00,56.0
2016-12-01 00:00:00+00:00,101827.0
2016-12-01 00:00:00+00:00,24206.0
2016-12-01 00:00:00+00:00,5375843.0
2016-12-01 00:00:00+00:00,1109595.0
2016-12-01 00:00:00+00:00,91.0
2016-12-01 00:00:00+00:00,23483.0
2016-12-01 00:00:00+00:00,2795.0
2016-12-01 00:00:00+00:00,28889.0
2016-12-01 00:00:00+00:00,22986.0
2016-12-01 00:00:00+00:00,1065994.0
2016-12-01 00:00:00+00:00,240.0
2016-12-01 00:00:00+00:00,14546.0
2016-12-01 00:00:00+00:00,6508593.0
2016-12-01 00:00:00+00:00,3646983.0
2016-12-01 00:00:00+00:00,546.0
2016-12-01 00:00:00+00:00,704.0
2016-12-01 00:00:00+00:00,17483.0
2017-01-01 00:00:00+00:00,94141.0
2017-01-01 00:00:00+00:00,1250384.0
2017-01-01 00:00:00+00:00,5125209.0
2017-01-01 00:00:00+00:00,12198.0
2017-01-01 00:00:00+00:00,1298.0
2017-01-01 00:00:00+00:00,3544808.0
2017-01-01 00:00:00+00:00,56.0
2017-01-01 00:00:00+00:00,732.0
2017-01-01 00:00:00+00:00,20572.0
2017-01-01 00:00:00+00:00,51864.0
2017-01-01 00:00:00+00:00,16451.0
2017-01-01 00:00:00+00:00,28701.0
2017-01-01 00:00:00+00:00,21000.0
2017-01-01 00:00:00+00:00,16830.0
2017-01-01 00:00:00+00:00,20342.0
2017-01-01 00:00:00+00:00,2477.0
2017-01-01 00:00:00+00:00,941964.0
2017-01-01 00:00:00+00:00,27077.0
2017-01-01 00:00:00+00:00,344.0
2017-01-01 00:00:00+00:00,156.0
2017-01-01 00:00:00+00:00,6348842.0
2017-01-01 00:00:00+00:00,448.0
2017-01-01 00:00:00+00:00,1000488.0
2017-02-01 00:00:00+00:00,29700.0
2017-02-01 00:00:00+00:00,16401.0
2017-02-01 00:00:00+00:00,258.0
2017-02-01 00:00:00+00:00,84.0
2017-02-01 00:00:00+00:00,11422.0
2017-02-01 00:00:00+00:00,15626.0
2017-02-01 00:00:00+00:00,55946.0
2017-02-01 00:00:00+00:00,926.0
2017-02-01 00:00:00+00:00,581.0
2017-02-01 00:00:00+00:00,290.0
2017-02-01 00:00:00+00:00,86302.0
2017-02-01 00:00:00+00:00,19688.0
2017-02-01 00:00:00+00:00,18318.0
2017-02-01 00:00:00+00:00,961247.0
2017-02-01 00:00:00+00:00,965755.0
2017-02-01 00:00:00+00:00,6300129.0
2017-02-01 00:00:00+00:00,22832.0
2017-02-01 00:00:00+00:00,3478838.0
2017-02-01 00:00:00+00:00,31495.0
2017-02-01 00:00:00+00:00,4914424.0
2017-02-01 00:00:00+00:00,902.0
2017-02-01 00:00:00+00:00,1187977.0
2017-02-01 00:00:00+00:00,2771.0
2017-03-01 00:00:00+00:00,32315.0
2017-03-01 00:00:00+00:00,20884.0
2017-03-01 00:00:00+00:00,84.0
2017-03-01 00:00:00+00:00,5792780.0
2017-03-01 00:00:00+00:00,7660993.0
2017-03-01 00:00:00+00:00,22582.0
2017-03-01 00:00:00+00:00,4151769.0
2017-03-01 00:00:00+00:00,1514.0
2017-03-01 00:00:00+00:00,73710.0
2017-03-01 00:00:00+00:00,1412785.0
2017-03-01 00:00:00+00:00,800.0
2017-03-01 00:00:00+00:00,580.0
2017-03-01 00:00:00+00:00,217.0
2017-03-01 00:00:00+00:00,2961.0
2017-03-01 00:00:00+00:00,1110514.0
2017-03-01 00:00:00+00:00,24810.0
2017-03-01 00:00:00+00:00,1102291.0
2017-03-01 00:00:00+00:00,700.0
2017-03-01 00:00:00+00:00,19381.0
2017-03-01 00:00:00+00:00,23737.0
2017-03-01 00:00:00+00:00,97818.0
2017-03-01 00:00:00+00:00,12732.0
2017-03-01 00:00:00+00:00,44211.0
2017-04-01 00:00:00+00:00,20626.0
2017-04-01 00:00:00+00:00,1276538.0
2017-04-01 00:00:00+00:00,7254315.0
2017-04-01 00:00:00+00:00,46295.0
2017-04-01 00:00:00+00:00,21517.0
2017-04-01 00:00:00+00:00,436.0
2017-04-01 00:00:00+00:00,11116.0
2017-04-01 00:00:00+00:00,982.0
2017-04-01 00:00:00+00:00,1036.0
2017-04-01 00:00:00+00:00,17061.0
2017-04-01 00:00:00+00:00,19668.0
2017-04-01 00:00:00+00:00,26068.0
2017-04-01 00:00:00+00:00,78289.0
2017-04-01 00:00:00+00:00,977638.0
2017-04-01 00:00:00+00:00,89660.0
2017-04-01 00:00:00+00:00,2730.0
2017-04-01 00:00:00+00:00,18790.0
2017-04-01 00:00:00+00:00,414.0
2017-04-01 00:00:00+00:00,1038683.0
2017-04-01 00:00:00+00:00,112.0
2017-04-01 00:00:00+00:00,5283049.0
2017-04-01 00:00:00+00:00,3858393.0
2017-04-01 00:00:00+00:00,224.0
2017-05-01 00:00:00+00:00,4354376.0
2017-05-01 00:00:00+00:00,97875.0
2017-05-01 00:00:00+00:00,3368.0
2017-05-01 00:00:00+00:00,1066519.0
2017-05-01 00:00:00+00:00,55829.0
2017-05-01 00:00:00+00:00,24039.0
2017-05-01 00:00:00+00:00,725.0
2017-05-01 00:00:00+00:00,17816.0
2017-05-01 00:00:00+00:00,756.0
2017-05-01 00:00:00+00:00,1435810.0
2017-05-01 00:00:00+00:00,20662.0
2017-05-01 00:00:00+00:00,20918.0
2017-05-01 00:00:00+00:00,22451.0
2017-05-01 00:00:00+00:00,252.0
2017-05-01 00:00:00+00:00,210.0
2017-05-01 00:00:00+00:00,8213459.0
2017-05-01 00:00:00+00:00,28964.0
2017-05-01 00:00:00+00:00,13763.0
2017-05-01 00:00:00+00:00,5857636.0
2017-05-01 00:00:00+00:00,539.0
2017-05-01 00:00:00+00:00,1392.0
2017-05-01 00:00:00+00:00,95946.0
2017-05-01 00:00:00+00:00,1130726.0
2017-06-01 00:00:00+00:00,13110.0
2017-06-01 00:00:00+00:00,1159028.0
2017-06-01 00:00:00+00:00,2958.0
2017-06-01 00:00:00+00:00,280.0
2017-06-01 00:00:00+00:00,31679.0
2017-06-01 00:00:00+00:00,8615497.0
2017-06-01 00:00:00+00:00,65754.0
2017-06-01 00:00:00+00:00,24909.0
2017-06-01 00:00:00+00:00,23960.0
2017-06-01 00:00:00+00:00,709.0
2017-06-01 00:00:00+00:00,26185.0
2017-06-01 00:00:00+00:00,1099.0
2017-06-01 00:00:00+00:00,22332.0
2017-06-01 00:00:00+00:00,1054.0
2017-06-01 00:00:00+00:00,4566764.0
2017-06-01 00:00:00+00:00,1489121.0
2017-06-01 00:00:00+00:00,1112277.0
2017-06-01 00:00:00+00:00,115593.0
2017-06-01 00:00:00+00:00,18735.0
2017-06-01 00:00:00+00:00,126.0
2017-06-01 00:00:00+00:00,5949970.0
2017-06-01 00:00:00+00:00,806.0
2017-06-01 00:00:00+00:00,100769.0
2017-07-01 00:00:00+00:00,1078.0
